SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-01105836,02/27/2017,Rear,,Open,,Vacant,true,true,6022,S,LOOMIS,BLVD,60636,1168027.23870917,1864816.62728925,16,7,67,41.78459352505761,-87.65948583443901,"(41.784593525058, -87.659485834439)"
Vacant/Abandoned Building,17-03174160,05/18/2017,Front,,Boarded,,Vacant,false,false,124,W,105TH,ST,60628,1177206.62003441,1835330.27000955,34,5,49,41.70347703369728,-87.62671837609007,"(41.703477033697, -87.62671837609)"
Vacant/Abandoned Building,17-03684901,06/05/2017,Front,,Open,FRONT DOOR,Vacant,false,false,11623,S,CHURCH,ST,60643,1165344.68243385,1827542.88508232,34,22,75,41.68236599023022,-87.670373852911,"(41.68236599023, -87.670373852911)"
Vacant/Abandoned Building,17-02381081,04/21/2017,Rear,,Open,BASEMENT DOOR,Vacant,true,true,3924,W,GLADYS,AVE,60624,1150286.08026691,1898067.45401577,28,11,26,41.87620137602165,-87.72366758837866,"(41.876201376022, -87.723667588379)"
Vacant/Abandoned Building,17-04629171,07/14/2017,,,,,,,,9033,S,EXCHANGE,AVE,60617,1197336.85779618,1845606.54797981,10,4,46,41.7311991642249,-87.55266570710357,"(41.731199164225, -87.552665707104)"
Vacant/Abandoned Building,17-04756932,07/19/2017,,,,,,,,4459,S,ELLIS,AVE,60653,1183671.25988124,1875647.64760119,4,2,39,41.813963966234574,-87.60179099890497,"(41.813963966235, -87.601790998905)"
Vacant/Abandoned Building,17-02750309,05/04/2017,Front,,Open,WIDE OPEN,Vacant,false,false,7820,S,RHODES,AVE,60619,1181258.83153328,1853277.7488044,6,6,69,41.75263488216699,-87.61132889157263,"(41.752634882167, -87.611328891573)"
Vacant/Abandoned Building,17-03517711,05/29/2017,Front,,Open,,Vacant,false,true,1630,W,GREGORY,ST,60640,1164457.00591476,1936928.86990882,40,20,77,41.98255137442557,-87.67053377717257,"(41.982551374426, -87.670533777173)"
Vacant/Abandoned Building,17-03401528,05/25/2017,Front,,Boarded,,Vacant,false,false,9110,S,PARNELL,AVE,60620,1174231.99321338,1844485.35262808,21,22,73,41.728666337517,-87.63733980119711,"(41.728666337517, -87.637339801197)"
Vacant/Abandoned Building,17-02412107,04/22/2017,Front,,Boarded,,Vacant,false,true,2014,W,71ST,ST,60636,1164101.98723398,1857574.2560047,17,7,67,41.76480299977397,-87.67408099704804,"(41.764802999774, -87.674080997048)"
Vacant/Abandoned Building,17-02887639,05/08/2017,Rear,,Open,REAR,Vacant,false,false,1738,E,85TH,ST,60617,1189302.21587978,1848963.91199414,8,4,45,41.74060830570047,-87.58199166226375,"(41.7406083057, -87.581991662264)"
Vacant/Abandoned Building,17-00672970,02/06/2017,,,,,,,,3113,E,CHELTENHAM,PL,60649,1198118.95891564,1853758.62687878,7,4,46,41.75354957584633,-87.5495286405041,"(41.753549575846, -87.549528640504)"
Vacant/Abandoned Building,17-01128215,02/28/2017,Rear,,Open,BACK DOOR,Vacant,false,true,8105,S,DAMEN,AVE,60620,1164436.37757107,1850905.70993433,17,6,71,41.746496517452854,-87.67304295153501,"(41.746496517453, -87.673042951535)"
Vacant/Abandoned Building,17-01932003,04/04/2017,,,,,,,,2824,W,48TH,PL,60632,1158361.90118875,1872392.05002911,14,9,58,41.80558390834111,-87.6947167677729,"(41.805583908341, -87.694716767773)"
Vacant/Abandoned Building,17-02567757,04/27/2017,Front,,Open,BACK DOOR,Vacant,false,true,5757,S,ASHLAND,AVE,60636,1166656.65027587,1866535.43378625,16,7,67,41.78933950722675,-87.66446195112071,"(41.789339507227, -87.664461951121)"
Vacant/Abandoned Building,17-04532948,07/10/2017,Front,,Open,,Vacant,false,false,5249,W,CHICAGO,AVE,60651,1141118.15871059,1904824.61920356,37,15,25,41.894917643613674,-87.75716289157147,"(41.894917643614, -87.757162891571)"
Vacant/Abandoned Building,17-00692778,02/07/2017,Front,,Open,FRONT DOOR,Vacant,true,true,5326,S,JUSTINE,ST,60609,1166908.85788658,1869406.48027545,16,9,61,41.79721261393052,-87.66345515612363,"(41.797212613931, -87.663455156124)"
Vacant/Abandoned Building,17-03614496,06/02/2017,Rear,,Boarded,,Vacant,false,true,7413,S,DR MARTIN LUTHER KING JR,DR,60619,1180191.27138649,1855950.72279318,6,3,69,41.75999433205419,-87.61515925360486,"(41.759994332054, -87.615159253605)"
Vacant/Abandoned Building,17-01757996,03/29/2017,Front,,Open,FRONT DUE TO A CAR GOING INTO IT,Vacant,false,false,5741,W,GRAND,AVE,60639,1137671.92590184,1913743.74619059,36,25,19,41.91945560501785,-87.7696048860859,"(41.919455605018, -87.769604886086)"
Vacant/Abandoned Building,17-02775473,05/05/2017,,,,,,,,7821,S,EMERALD,AVE,60620,1172659.64418296,1852909.58676671,6,6,71,41.75181830208418,-87.64285204788756,"(41.751818302084, -87.642852047888)"
Vacant/Abandoned Building,17-01255598,03/06/2017,Front,,Boarded,REAR OF THE HOUSE IS NOT BOARDED,Vacant,true,true,2247,W,71ST,ST,60636,1162532.98610429,1857540.32192525,18,8,66,41.76474273489448,-87.67983279604422,"(41.764742734894, -87.679832796044)"
Vacant/Abandoned Building,17-04042469,06/19/2017,Front,,Open,,Vacant,false,false,315,W,GARFIELD,BLVD,60621,1175077.4217111,1868356.55389395,3,7,68,41.79415292617806,-87.63353143657713,"(41.794152926178, -87.633531436577)"
Vacant/Abandoned Building,17-03741186,06/06/2017,Rear,,Open,,Vacant,false,false,439,W,110TH,PL,60628,1175122.025311,1831627.71102006,34,22,49,41.6933633458849,-87.63446171070721,"(41.693363345885, -87.634461710707)"
Vacant/Abandoned Building,17-02502672,04/25/2017,Front,,Open,FRONT/REAR,Vacant,false,false,4645,W,MADISON,ST,60644,1145385.52160449,1899614.20290191,28,11,25,41.880539952295024,-87.7416217926215,"(41.880539952295, -87.741621792621)"
Vacant/Abandoned Building,17-03724603,06/06/2017,Front,,Open,,Vacant,false,true,1455,S,TRIPP,AVE,60623,1148287.63932585,1892666.44001801,24,10,29,41.86141906815229,-87.73114435863366,"(41.861419068152, -87.731144358634)"
Vacant/Abandoned Building,17-00820071,02/14/2017,Front,,Open,BACK DOOR,Vacant,false,false,7319,S,ARTESIAN,AVE,60629,1161309.84917611,1856051.4908773,18,8,66,41.76068257848405,-87.68435712579942,"(41.760682578484, -87.684357125799)"
Vacant/Abandoned Building,17-01109681,02/27/2017,,,,,,,,6547,S,CLAREMONT,AVE,60636,1161869.05399,1861177.104272,16,8,66,41.774736395163906,-87.68216538260587,"(41.774736395164, -87.682165382606)"
Vacant/Abandoned Building,17-00145159,01/09/2017,Front,,Open,FRONT DOOR AND WINDOW,Vacant,false,false,10403,S,COTTAGE GROVE,AVE,60628,1182600.19051182,1836113.36998366,9,5,50,41.7055028227511,-87.60694422324983,"(41.705502822751, -87.60694422325)"
Vacant/Abandoned Building,17-04714667,07/17/2017,Front,,Boarded,,Vacant,false,false,1531,S,ST LOUIS,AVE,60623,1153285.93186646,1892278.66541902,24,10,29,41.86025730110294,-87.71280673063264,"(41.860257301103, -87.712806730633)"
Vacant/Abandoned Building,17-01001412,02/22/2017,Rear,,Open,REAR,Vacant,false,false,731,E,103RD,PL,60628,1182891.92941568,1836487.15012942,9,5,50,41.70652176535177,-87.60586435043217,"(41.706521765352, -87.605864350432)"
Vacant/Abandoned Building,17-02255920,04/16/2017,Front,,Open,THE BACK DOOR,Vacant,false,false,1018,W,MARQUETTE,RD,60621,1170606.17368199,1860391.12051327,6,7,68,41.77239355683687,-87.65015932199717,"(41.772393556837, -87.650159321997)"
Vacant/Abandoned Building,17-00692027,02/07/2017,,,,,,,,5808,S,LOOMIS,BLVD,60636,1167989.56187759,1866194.79573216,16,7,67,41.788376195656035,-87.65958437764887,"(41.788376195656, -87.659584377649)"
Vacant/Abandoned Building,17-00710234,02/08/2017,Front,,Open,,Vacant,false,false,3909,N,NEW ENGLAND,AVE,60634,1129698.97609499,1925208.49138534,38,16,17,41.95105631970514,-87.79863644463039,"(41.951056319705, -87.79863644463)"
Vacant/Abandoned Building,17-02330145,04/19/2017,Front,,Open,BACK DOOR/SIDE DOOR,Vacant,false,false,617,W,123RD,ST,60628,1174327.24112744,1823318.83750153,34,5,53,41.6705801430967,-87.63761722926381,"(41.670580143097, -87.637617229264)"
Vacant/Abandoned Building,17-00689354,02/07/2017,Front,,Open,FRONT,Vacant,false,false,125,W,110TH,ST,60628,1177387.38372385,1832012.82077874,34,5,49,41.69436940601477,-87.62615620455442,"(41.694369406015, -87.626156204554)"
Vacant/Abandoned Building,17-04516006,07/09/2017,Front,,Open,REAR,Vacant,false,false,3615,W,64TH,ST,60629,1153328.51317992,1861928.78340384,23,8,65,41.7769723082571,-87.71345412530007,"(41.776972308257, -87.7134541253)"
Vacant/Abandoned Building,17-04543176,07/10/2017,Front,,Open,REAR,Vacant,false,false,1445,W,MARQUETTE,RD,60636,1167755.47403155,1860313.35778705,16,7,67,41.77224183080735,-87.6606113987841,"(41.772241830807, -87.660611398784)"
Vacant/Abandoned Building,17-01070077,02/25/2017,Front,,Open,,Vacant,false,true,8224,S,EMERALD,AVE,60620,1172734.57831557,1850343.89757916,21,6,71,41.74477606891287,-87.64265292055133,"(41.744776068913, -87.642652920551)"
Vacant/Abandoned Building,17-03288664,05/22/2017,,,,,,,,11436,S,NORMAL,AVE,60628,1175013.70568968,1829064.51327921,34,22,49,41.686331950894925,-87.63493437523505,"(41.686331950895, -87.634934375235)"
Vacant/Abandoned Building,17-03316625,05/23/2017,Front,,Open,WINDOWS,Vacant,false,false,7800,S,COLES,AVE,60649,1197193.2610165,1854088.42746868,7,4,43,41.75447766423586,-87.55290994774144,"(41.754477664236, -87.552909947741)"
Vacant/Abandoned Building,17-01270180,03/07/2017,,,,,,,,9924,S,MORGAN,ST,60643,1171400.3700041,1839009.69998884,34,22,73,41.713702712827164,-87.6478723600792,"(41.713702712827, -87.647872360079)"
Vacant/Abandoned Building,17-04440346,07/05/2017,Front,,Open,,Vacant,false,true,5630,S,THROOP,ST,60636,1168618.71227391,1867432.77388743,16,7,67,41.791759800776305,-87.65724182397128,"(41.791759800776, -87.657241823971)"
Vacant/Abandoned Building,17-03285314,05/22/2017,Front,,Open,,Vacant,true,false,5944,S,MAY,ST,60621,1169668.34001144,1865375.68517739,16,7,68,41.78609219514339,-87.65345268298935,"(41.786092195143, -87.653452682989)"
Vacant/Abandoned Building,17-04438897,07/05/2017,,,,,,,,6030,S,JUSTINE,ST,60636,1167037.20392814,1864736.38233258,16,7,67,41.78439455701378,-87.66311800238918,"(41.784394557014, -87.663118002389)"
Vacant/Abandoned Building,17-00447199,01/24/2017,Front,,Open,FRONT AND REAR WINDOWS AND THE FRONT ENTRANCE DOOR,Vacant,false,false,1244,E,46TH,ST,60653,1185299.83699194,1874605.1798285,4,2,39,41.81106516209156,-87.59585013667096,"(41.811065162092, -87.595850136671)"
Vacant/Abandoned Building,17-01738926,03/28/2017,,,,,,,,6816,S,PARNELL,AVE,60621,1173745.93377441,1859710.64231173,6,7,68,41.77045722837501,-87.63867004787757,"(41.770457228375, -87.638670047878)"
Vacant/Abandoned Building,17-02012864,04/07/2017,Front,,Open,BACK DOOR,Vacant,false,true,7804,S,RHODES,AVE,60619,1181255.83153328,1853385.1488044,6,6,69,41.752929668508216,-87.61133658243476,"(41.752929668508, -87.611336582435)"
Vacant/Abandoned Building,17-00598780,02/01/2017,Front,,Open,FRONT AND REAR PEOPLE INSIDE OPEN AND DANGEROUS HOME,Vacant,false,true,2112,W,GARFIELD,BLVD,60609,1163209.90989449,1868165.95439675,16,9,61,41.79388675305724,-87.67705444125373,"(41.793886753057, -87.677054441254)"
Vacant/Abandoned Building,17-02934092,05/10/2017,Front,,Open,,Vacant,false,false,7233,S,EMERALD,AVE,60621,1172595.60053355,1856910.46137877,6,7,68,41.7627986127489,-87.64296908312845,"(41.762798612749, -87.642969083128)"
Vacant/Abandoned Building,17-04589072,07/12/2017,Rear,,Open,.,Vacant,false,true,5333,W,FERDINAND,ST,60644,1140716.63493005,1902633.78601206,37,15,25,41.88891312006651,-87.75869148869258,"(41.888913120067, -87.758691488693)"
Vacant/Abandoned Building,17-00848017,02/15/2017,Front,,Open,REAR DOOR,Vacant,false,false,7302,S,LANGLEY,AVE,60619,1182157.9926209,1856753.09840002,6,3,69,41.76215085057214,-87.60792648100438,"(41.762150850572, -87.607926481004)"
Vacant/Abandoned Building,17-04133186,06/22/2017,Front,,Open,,Vacant,true,true,6235,S,LAFLIN,ST,60636,1167403.55201241,1863387.29279955,16,7,67,41.780684644495416,-87.66181345248607,"(41.780684644495, -87.661813452486)"
Vacant/Abandoned Building,17-00598281,02/01/2017,Front,,Open,FRONT DOORS,Vacant,false,false,6934,S,HARVARD,AVE,60621,1175150.62012596,1858968.41761388,6,7,68,41.768389230639045,-87.63354318653076,"(41.768389230639, -87.633543186531)"
Vacant/Abandoned Building,17-01289716,03/08/2017,Front,,Open,FRONT DOOR AND FRONT WINDOWS OPEN,Vacant,false,false,6548,S,ROSS,AVE,60621,1175984.45599472,1861574.59820934,20,7,68,41.775522221491585,-87.63040871318917,"(41.775522221492, -87.630408713189)"
Vacant/Abandoned Building,17-04246860,06/27/2017,,,,,,,,8053,S,CHAMPLAIN,AVE,60619,1181963.40918738,1851746.11889239,6,6,44,41.74841566996484,-87.60879419571896,"(41.748415669965, -87.608794195719)"
Vacant/Abandoned Building,17-00106366,01/06/2017,Front,,Open,ALL AROUND,Vacant,false,false,7512,S,EBERHART,AVE,60619,1180875.96269711,1855313.85759596,6,6,69,41.758230993008574,-87.61266943215811,"(41.758230993009, -87.612669432158)"
Vacant/Abandoned Building,17-02569199,04/27/2017,Front,,Open,"FRONT, VACANT PROP. FOR 1 YR.",Vacant,false,false,7951,S,HARVARD,AVE,60620,1175335.66068921,1852218.89390242,17,6,44,41.74986360522008,-87.6330663174156,"(41.74986360522, -87.633066317416)"
Vacant/Abandoned Building,17-00616016,02/02/2017,Front,,Open,REAR DOOR,Vacant,true,true,4454,W,BELMONT,AVE,60641,1146035.30458246,1920900.54097696,30,17,16,41.93893955223497,-87.73869395669567,"(41.938939552235, -87.738693956696)"
Vacant/Abandoned Building,17-02257771,04/16/2017,Front,,Open,SIDE WINDOWS,Vacant,false,true,8208,S,SOUTH SHORE,DR,60617,1198576.42417116,1851148.39837944,7,4,46,41.74637547783614,-87.54793955042388,"(41.746375477836, -87.547939550424)"
Vacant/Abandoned Building,17-00478038,01/26/2017,Front,,Boarded,,Vacant,false,false,2130,E,71ST,ST,60649,1191752.48441019,1858278.58170714,5,3,43,41.76610949041901,-87.572712555912,"(41.766109490419, -87.572712555912)"
Vacant/Abandoned Building,17-02206771,04/14/2017,Garage,,Boarded,,Vacant,false,false,7938,S,ELLIS,AVE,60619,1184269.60307806,1852575.07978129,8,6,44,41.75063682393178,-87.60031771866068,"(41.750636823932, -87.600317718661)"
Vacant/Abandoned Building,17-02584874,04/28/2017,,,,,,,,2251,S,SACRAMENTO,AVE,60623,1156709.30310636,1888893.51462659,12,10,30,41.85089949259963,-87.70033196107292,"(41.8508994926, -87.700331961073)"
Vacant/Abandoned Building,17-02381489,04/21/2017,Rear,,Open,,Vacant,false,false,8144,S,HERMITAGE,AVE,60620,1166096.06330386,1850685.66787657,21,6,71,41.74585758062143,-87.6669676956852,"(41.745857580621, -87.666967695685)"
Vacant/Abandoned Building,17-04109987,06/21/2017,Front,,Open,,Vacant,false,true,320,N,LAMON,AVE,60644,1143650.61987723,1901701.32377377,28,15,25,41.88629991067574,-87.74793998775026,"(41.886299910676, -87.74793998775)"
Vacant/Abandoned Building,17-01609792,03/23/2017,Rear,,Open,REAR,Vacant,false,true,11127,S,PARNELL,AVE,60628,1174618.50006638,1831102.21579237,34,22,49,41.69193250313844,-87.63632078855474,"(41.691932503138, -87.636320788555)"
Vacant/Abandoned Building,17-03144123,05/17/2017,Front,,Open,,Vacant,false,false,242,W,111TH,PL,60628,1176644.21662654,1831000.72832207,34,5,49,41.691608786119325,-87.6289074339695,"(41.691608786119, -87.628907433969)"
Vacant/Abandoned Building,17-02036778,04/08/2017,Front,,Open,DOORS/WINDOWS,Vacant,false,false,318,W,112TH,PL,60628,1176125.16277257,1830325.78182197,34,5,49,41.689768264138785,-87.63082789526821,"(41.689768264139, -87.630827895268)"
Vacant/Abandoned Building,17-03175270,05/18/2017,Front,,Open,FRONT AND REAR DOORS.,Vacant,false,false,5537,S,THROOP,ST,60636,1168604.50000725,1867964.77303149,16,7,67,41.79321997505177,-87.65727859731929,"(41.793219975052, -87.657278597319)"
Vacant/Abandoned Building,17-00590435,02/01/2017,Front,,Open,,Vacant,false,false,4202,S,VINCENNES,AVE,60653,1180390.91963319,1877246.53076978,3,2,38,41.81842742812778,-87.6137743250708,"(41.818427428128, -87.613774325071)"
Vacant/Abandoned Building,17-02502774,04/25/2017,Front,,Boarded,,Vacant,false,false,2811,E,77TH,ST,60649,1196208.17868076,1854446.40482604,7,4,43,41.75548444452418,-87.55650804534287,"(41.755484444524, -87.556508045343)"
Vacant/Abandoned Building,17-02454892,04/23/2017,Front,,Open,FRONT AND REAR,Vacant,false,true,7223,S,CARPENTER,ST,60621,1170562.93157355,1856919.57000032,6,7,68,41.76286813289539,-87.65041887470484,"(41.762868132895, -87.650418874705)"
Vacant/Abandoned Building,17-00807078,02/13/2017,Front,,Open,,Vacant,true,true,506,N,MONTICELLO,AVE,60624,1151957.93602774,1903151.71003211,27,11,23,41.890120359318296,-87.71739508050516,"(41.890120359318, -87.717395080505)"
Vacant/Abandoned Building,17-03008660,05/12/2017,,,,,,,,8237,S,MARSHFIELD,AVE,60620,1166775.4032002,1850085.70767474,21,6,71,41.74419674031812,-87.66449553975207,"(41.744196740318, -87.664495539752)"
Vacant/Abandoned Building,17-03176950,05/18/2017,,,,,,,,9143,S,DOBSON,AVE,60619,1184813.78357669,1844567.34701453,8,4,47,41.728650009170316,-87.5985741445946,"(41.72865000917, -87.598574144595)"
Vacant/Abandoned Building,17-04811769,07/21/2017,Front,,Boarded,,Vacant,false,true,11432,S,ADA,ST,60643,1169382.96078939,1828827.98879413,34,22,75,41.685806305853745,-87.65555431925706,"(41.685806305854, -87.655554319257)"
Vacant/Abandoned Building,17-00800399,02/13/2017,Front,,Open,FRONT AND REAR,Vacant,false,true,9142,S,AVALON,AVE,60619,1186131.81517573,1844610.17939,8,4,47,41.72873657069369,-87.59374461493057,"(41.728736570694, -87.593744614931)"
Vacant/Abandoned Building,17-00454911,01/25/2017,Front,,Boarded,,Vacant,false,true,4045,W,WILCOX,ST,60624,1149447.55756937,1899028.8821832,28,11,26,41.878855946632555,-87.72672143243187,"(41.878855946633, -87.726721432432)"
Vacant/Abandoned Building,17-01522559,03/20/2017,Rear,,Open,,Vacant,false,true,5300,S,LOWE,AVE,60609,1172863.93841399,1869745.13419874,3,9,61,41.79801249561675,-87.64160717109932,"(41.798012495617, -87.641607171099)"
Vacant/Abandoned Building,17-03172492,05/18/2017,Rear,,Open,SIDE WINDOW,Vacant,false,false,4447,W,VAN BUREN,ST,60624,1146808.41793427,1897652.50592874,28,11,26,41.875129785626214,-87.73644709116063,"(41.875129785626, -87.736447091161)"
Vacant/Abandoned Building,17-05100303,08/01/2017,Front,,Open,FRONT/REAR,Vacant,false,false,201,W,115TH,ST,60628,1176985.17781933,1828690.66897036,34,5,53,41.685261980403304,-87.62772841475092,"(41.685261980403, -87.627728414751)"
Vacant/Abandoned Building,17-03887757,06/12/2017,Front,,Open,2ND FLOOR FRONT,Vacant,false,false,6736,S,LANGLEY,AVE,60637,1182052.05556946,1860500.9651308,20,3,42,41.772437821436554,-87.60819894370617,"(41.772437821437, -87.608198943706)"
Vacant/Abandoned Building,17-01821924,03/31/2017,Front,,Open,DOORS/WINDOWS,Vacant,false,false,6811,S,CARPENTER,ST,60621,1170487.72038668,1859650.52441927,6,7,68,41.77036385150775,-87.65061508764512,"(41.770363851508, -87.650615087645)"
Vacant/Abandoned Building,17-01520268,03/20/2017,Rear,,Boarded,,Vacant,true,true,6920,S,ASHLAND,AVE,60636,1166873.68111811,1858827.70332473,17,7,67,41.768183882535936,-87.66388618397993,"(41.768183882536, -87.66388618398)"
Vacant/Abandoned Building,17-00564999,01/31/2017,Front,,Open,FRONT,Occupied,true,true,8812,S,EXCHANGE,AVE,60617,1197295.09871622,1847107.78118262,10,4,46,41.735319709041455,-87.55276880704405,"(41.735319709041, -87.552768807044)"
Vacant/Abandoned Building,17-02460913,04/24/2017,Front,,Open,,Vacant,false,false,2742,W,38TH,ST,60632,1158710.01718194,1879339.41422639,12,9,58,41.82464124217112,-87.69325021085209,"(41.824641242171, -87.693250210852)"
Vacant/Abandoned Building,17-04871503,07/24/2017,Front,,Open,,Vacant,true,true,2737,S,KOMENSKY,AVE,60623,1149822.42061214,1885493.36459715,22,10,30,41.84170557507647,-87.72569674041564,"(41.841705575076, -87.725696740416)"
Vacant/Abandoned Building,17-00781759,02/12/2017,Rear,,Open,,Vacant,false,true,115,E,71ST,ST,60619,1178458.22741408,1857973.4824261,6,3,69,41.765584534022736,-87.62144946912403,"(41.765584534023, -87.621449469124)"
Vacant/Abandoned Building,17-03381841,05/24/2017,Front,,Boarded,,Vacant,false,true,6915,S,HERMITAGE,AVE,60636,1165873.41818539,1858838.07101382,17,7,67,41.76823363844211,-87.66755233367353,"(41.768233638442, -87.667552333674)"
Vacant/Abandoned Building,17-02335579,04/19/2017,Front,,Open,SIDE BSMNT WINDOW,Vacant,false,false,7930,S,ST LAWRENCE,AVE,60619,1181609.43227497,1852555.90138465,6,6,44,41.75064597375655,-87.61006633403278,"(41.750645973757, -87.610066334033)"
Vacant/Abandoned Building,17-04050144,06/19/2017,Front,,Open,BACK,Vacant,false,false,7618,S,EUCLID,AVE,,1190525.62990544,1854844.22406575,8,4,43,41.75671501005767,-87.57731996519452,"(41.756715010058, -87.577319965195)"
Vacant/Abandoned Building,17-01831068,03/31/2017,Front,,Boarded,,Vacant,false,false,7342,S,PAULINA,ST,60636,1166283.80120637,1856013.07101043,17,7,67,41.76047273046927,-87.66612840194577,"(41.760472730469, -87.666128401946)"
